date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:43:02	1658/1658	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/text_page_listing.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/text_page_listing.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:02	410/410	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/bullet_go.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/bullet_go.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:02	175/175	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:40%20GMT	https://kidsdiscoveryworld.com/generator/scripts/icons/grpbg.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/icons/grpbg.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:02	66/66	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:50%20GMT	https://kidsdiscoveryworld.com/generator/scripts/style/silver/topleft.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/style/silver/topleft.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:02	67/67	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:50%20GMT	https://kidsdiscoveryworld.com/generator/scripts/style/silver/topright.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/style/silver/topright.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:03	92/92	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:50%20GMT	https://kidsdiscoveryworld.com/generator/scripts/style/silver/bottomleft.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/style/silver/bottomleft.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:03	67/67	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:50%20GMT	https://kidsdiscoveryworld.com/generator/scripts/style/silver/bottomright.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/style/silver/bottomright.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:03	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:50%20GMT	https://kidsdiscoveryworld.com/generator/scripts/style/silver/top.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/style/silver/top.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:03	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:50%20GMT	https://kidsdiscoveryworld.com/generator/scripts/style/silver/left.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/style/silver/left.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:04	52/52	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:50%20GMT	https://kidsdiscoveryworld.com/generator/scripts/style/silver/right.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/style/silver/right.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:04	45/45	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:50%20GMT	https://kidsdiscoveryworld.com/generator/scripts/style/silver/bottom.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/style/silver/bottom.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:04	152/152	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:38%20GMT	https://kidsdiscoveryworld.com/generator/scripts/icons/bg.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/icons/bg.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:04	587/587	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/cancel.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/cancel.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:05	1362/1362	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-552%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	C:/Meus%20Sites/Site%20Creche/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:43:06	6567/6567	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-19a7%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	C:/Meus%20Sites/Site%20Creche/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:43:06	43/43	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-2b%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	C:/Meus%20Sites/Site%20Creche/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:43:07	76/76	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-4c%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	C:/Meus%20Sites/Site%20Creche/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:43:07	5901/5901	---M-Z	200	added ('OK')	image/png	etag:%225eb03e58-170d%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite@2x.png	C:/Meus%20Sites/Site%20Creche/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite@2x.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
15:43:08	13984/13984	---M-Z	200	added ('OK')	image/gif	etag:%225eb03e58-36a0%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading@2x.gif	C:/Meus%20Sites/Site%20Creche/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading@2x.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
